ID,xmlid,type,label,uri
2267,p1943_1,paragraph,"1943,1",https://digitalzibaldone.net/paragraph/p1943_1
2268,p1944_1,paragraph,"1944,1",https://digitalzibaldone.net/paragraph/p1944_1
2269,p1945_1,paragraph,"1945,1",https://digitalzibaldone.net/paragraph/p1945_1
2270,p1945_2,paragraph,"1945,2",https://digitalzibaldone.net/paragraph/p1945_2
2271,p1946_1,paragraph,"1946,1",https://digitalzibaldone.net/paragraph/p1946_1
2272,p1949_1,paragraph,"1949,1",https://digitalzibaldone.net/paragraph/p1949_1
2273,p1950_1,paragraph,"1950,1",https://digitalzibaldone.net/paragraph/p1950_1
2274,p1951_1,paragraph,"1951,1",https://digitalzibaldone.net/paragraph/p1951_1
2275,p1952_1,paragraph,"1952,1",https://digitalzibaldone.net/paragraph/p1952_1
2276,p1953_1,paragraph,"1953,1",https://digitalzibaldone.net/paragraph/p1953_1
2277,p1953_2,paragraph,"1953,2",https://digitalzibaldone.net/paragraph/p1953_2
2278,p1955_1,paragraph,"1955,1",https://digitalzibaldone.net/paragraph/p1955_1
2279,p1956_1,paragraph,"1956,1",https://digitalzibaldone.net/paragraph/p1956_1
2280,p1957_1,paragraph,"1957,1",https://digitalzibaldone.net/paragraph/p1957_1
2281,p1957_2,paragraph,"1957,2",https://digitalzibaldone.net/paragraph/p1957_2
2282,p1959_1,paragraph,"1959,1",https://digitalzibaldone.net/paragraph/p1959_1
2283,p1959_2,paragraph,"1959,2",https://digitalzibaldone.net/paragraph/p1959_2
2284,p1960_1,paragraph,"1960,1",https://digitalzibaldone.net/paragraph/p1960_1
2285,p1961_1,paragraph,"1961,1",https://digitalzibaldone.net/paragraph/p1961_1
2286,p1961_2,paragraph,"1961,2",https://digitalzibaldone.net/paragraph/p1961_2
2287,p1961_3,paragraph,"1961,3",https://digitalzibaldone.net/paragraph/p1961_3
2288,p1962_1,paragraph,"1962,1",https://digitalzibaldone.net/paragraph/p1962_1
2289,p1965_1,paragraph,"1965,1",https://digitalzibaldone.net/paragraph/p1965_1
2290,p1965_2,paragraph,"1965,2",https://digitalzibaldone.net/paragraph/p1965_2
2291,p1967_1,paragraph,"1967,1",https://digitalzibaldone.net/paragraph/p1967_1
2292,p1967_2,paragraph,"1967,2",https://digitalzibaldone.net/paragraph/p1967_2
2293,p1968_1,paragraph,"1968,1",https://digitalzibaldone.net/paragraph/p1968_1
2294,p1968_2,paragraph,"1968,2",https://digitalzibaldone.net/paragraph/p1968_2
2295,p1969_1,paragraph,"1969,1",https://digitalzibaldone.net/paragraph/p1969_1
2296,p1970_1,paragraph,"1970,1",https://digitalzibaldone.net/paragraph/p1970_1
2297,p1970_2,paragraph,"1970,2",https://digitalzibaldone.net/paragraph/p1970_2
2298,p1970_3,paragraph,"1970,3",https://digitalzibaldone.net/paragraph/p1970_3
2299,p1972_1,paragraph,"1972,1",https://digitalzibaldone.net/paragraph/p1972_1
2300,p1973_1,paragraph,"1973,1",https://digitalzibaldone.net/paragraph/p1973_1
2301,p1974_1,paragraph,"1974,1",https://digitalzibaldone.net/paragraph/p1974_1
2302,p1975_1,paragraph,"1975,1",https://digitalzibaldone.net/paragraph/p1975_1
2303,p1978_1,paragraph,"1978,1",https://digitalzibaldone.net/paragraph/p1978_1
2304,p1979_1,paragraph,"1979,1",https://digitalzibaldone.net/paragraph/p1979_1
2305,p1980_1,paragraph,"1980,1",https://digitalzibaldone.net/paragraph/p1980_1
2306,p1980_2,paragraph,"1980,2",https://digitalzibaldone.net/paragraph/p1980_2
2307,p1980_3,paragraph,"1980,3",https://digitalzibaldone.net/paragraph/p1980_3
2308,p1981_1,paragraph,"1981,1",https://digitalzibaldone.net/paragraph/p1981_1
2309,p1981_2,paragraph,"1981,2",https://digitalzibaldone.net/paragraph/p1981_2
2310,p1981_3,paragraph,"1981,3",https://digitalzibaldone.net/paragraph/p1981_3
2311,p1982_1,paragraph,"1982,1",https://digitalzibaldone.net/paragraph/p1982_1
2312,p1982_2,paragraph,"1982,2",https://digitalzibaldone.net/paragraph/p1982_2
2313,p1983_1,paragraph,"1983,1",https://digitalzibaldone.net/paragraph/p1983_1
2314,p1983_2,paragraph,"1983,2",https://digitalzibaldone.net/paragraph/p1983_2
2315,p1984_1,paragraph,"1984,1",https://digitalzibaldone.net/paragraph/p1984_1
2316,p1985_1,paragraph,"1985,1",https://digitalzibaldone.net/paragraph/p1985_1
2317,p1986_1,paragraph,"1986,1",https://digitalzibaldone.net/paragraph/p1986_1
2318,p1987_1,paragraph,"1987,1",https://digitalzibaldone.net/paragraph/p1987_1
2319,p1988_1,paragraph,"1988,1",https://digitalzibaldone.net/paragraph/p1988_1
2320,p1988_2,paragraph,"1988,2",https://digitalzibaldone.net/paragraph/p1988_2
2321,p1988_3,paragraph,"1988,3",https://digitalzibaldone.net/paragraph/p1988_3
2322,p1990_1,paragraph,"1990,1",https://digitalzibaldone.net/paragraph/p1990_1
2323,p1991_1,paragraph,"1991,1",https://digitalzibaldone.net/paragraph/p1991_1
2324,p1992_1,paragraph,"1992,1",https://digitalzibaldone.net/paragraph/p1992_1
2325,p1993_1,paragraph,"1993,1",https://digitalzibaldone.net/paragraph/p1993_1
2326,p1993_2,paragraph,"1993,2",https://digitalzibaldone.net/paragraph/p1993_2
2327,p1997_1,paragraph,"1997,1",https://digitalzibaldone.net/paragraph/p1997_1
2328,p1998_1,paragraph,"1998,1",https://digitalzibaldone.net/paragraph/p1998_1
2329,p1999_1,paragraph,"1999,1",https://digitalzibaldone.net/paragraph/p1999_1
2330,p1999_2,paragraph,"1999,2",https://digitalzibaldone.net/paragraph/p1999_2
2331,p2001_1,paragraph,"2001,1",https://digitalzibaldone.net/paragraph/p2001_1
2332,p2002_1,paragraph,"2002,1",https://digitalzibaldone.net/paragraph/p2002_1
2333,p2002_2,paragraph,"2002,2",https://digitalzibaldone.net/paragraph/p2002_2
2334,p2004_1,paragraph,"2004,1",https://digitalzibaldone.net/paragraph/p2004_1
2335,p2004_2,paragraph,"2004,2",https://digitalzibaldone.net/paragraph/p2004_2
2336,p2005_1,paragraph,"2005,1",https://digitalzibaldone.net/paragraph/p2005_1
2337,p2007_1,paragraph,"2007,1",https://digitalzibaldone.net/paragraph/p2007_1
2338,p2009_1,paragraph,"2009,1",https://digitalzibaldone.net/paragraph/p2009_1
2339,p2010_1,paragraph,"2010,1",https://digitalzibaldone.net/paragraph/p2010_1
2340,p2011_1,paragraph,"2011,1",https://digitalzibaldone.net/paragraph/p2011_1
2341,p2011_2,paragraph,"2011,2",https://digitalzibaldone.net/paragraph/p2011_2
2342,p2012_1,paragraph,"2012,1",https://digitalzibaldone.net/paragraph/p2012_1
2343,p2012_2,paragraph,"2012,2",https://digitalzibaldone.net/paragraph/p2012_2
2344,p2014_1,paragraph,"2014,1",https://digitalzibaldone.net/paragraph/p2014_1
2345,p2016_1,paragraph,"2016,1",https://digitalzibaldone.net/paragraph/p2016_1
2346,p2017_1,paragraph,"2017,1",https://digitalzibaldone.net/paragraph/p2017_1
2347,p2017_2,paragraph,"2017,2",https://digitalzibaldone.net/paragraph/p2017_2
2348,p2017_3,paragraph,"2017,3",https://digitalzibaldone.net/paragraph/p2017_3
2349,p2018_1,paragraph,"2018,1",https://digitalzibaldone.net/paragraph/p2018_1
2350,p2018_2,paragraph,"2018,2",https://digitalzibaldone.net/paragraph/p2018_2
2351,p2019_1,paragraph,"2019,1",https://digitalzibaldone.net/paragraph/p2019_1
2352,p2019_2,paragraph,"2019,2",https://digitalzibaldone.net/paragraph/p2019_2
2353,p2020_1,paragraph,"2020,1",https://digitalzibaldone.net/paragraph/p2020_1
2354,p2021_1,paragraph,"2021,1",https://digitalzibaldone.net/paragraph/p2021_1
2355,p2021_2,paragraph,"2021,2",https://digitalzibaldone.net/paragraph/p2021_2
2356,p2022_1,paragraph,"2022,1",https://digitalzibaldone.net/paragraph/p2022_1
2357,p2023_1,paragraph,"2023,1",https://digitalzibaldone.net/paragraph/p2023_1
2358,p2025_1,paragraph,"2025,1",https://digitalzibaldone.net/paragraph/p2025_1
2359,p2026_1,paragraph,"2026,1",https://digitalzibaldone.net/paragraph/p2026_1
2360,p2028_1,paragraph,"2028,1",https://digitalzibaldone.net/paragraph/p2028_1
2361,p2028_2,paragraph,"2028,2",https://digitalzibaldone.net/paragraph/p2028_2
2362,p2030_1,paragraph,"2030,1",https://digitalzibaldone.net/paragraph/p2030_1
2363,p2031_1,paragraph,"2031,1",https://digitalzibaldone.net/paragraph/p2031_1
2364,p2032_1,paragraph,"2032,1",https://digitalzibaldone.net/paragraph/p2032_1
2365,p2033_1,paragraph,"2033,1",https://digitalzibaldone.net/paragraph/p2033_1
2366,p2035_1,paragraph,"2035,1",https://digitalzibaldone.net/paragraph/p2035_1
2367,p2036_1,paragraph,"2036,1",https://digitalzibaldone.net/paragraph/p2036_1
2368,p2036_2,paragraph,"2036,2",https://digitalzibaldone.net/paragraph/p2036_2
2369,p2037_1,paragraph,"2037,1",https://digitalzibaldone.net/paragraph/p2037_1
2370,p2037_2,paragraph,"2037,2",https://digitalzibaldone.net/paragraph/p2037_2
2371,p2038_1,paragraph,"2038,1",https://digitalzibaldone.net/paragraph/p2038_1
2372,p2038_2,paragraph,"2038,2",https://digitalzibaldone.net/paragraph/p2038_2
2373,p2039_1,paragraph,"2039,1",https://digitalzibaldone.net/paragraph/p2039_1
2374,p2039_2,paragraph,"2039,2",https://digitalzibaldone.net/paragraph/p2039_2
2375,p2039_3,paragraph,"2039,3",https://digitalzibaldone.net/paragraph/p2039_3
2376,p2041_1,paragraph,"2041,1",https://digitalzibaldone.net/paragraph/p2041_1
2377,p2043_1,paragraph,"2043,1",https://digitalzibaldone.net/paragraph/p2043_1
2378,p2044_1,paragraph,"2044,1",https://digitalzibaldone.net/paragraph/p2044_1
2379,p2045_1,paragraph,"2045,1",https://digitalzibaldone.net/paragraph/p2045_1
2380,p2046_1,paragraph,"2046,1",https://digitalzibaldone.net/paragraph/p2046_1
2381,p2047_1,paragraph,"2047,1",https://digitalzibaldone.net/paragraph/p2047_1
2382,p2049_1,paragraph,"2049,1",https://digitalzibaldone.net/paragraph/p2049_1
2383,p2051_1,paragraph,"2051,1",https://digitalzibaldone.net/paragraph/p2051_1
2384,p2052_1,paragraph,"2052,1",https://digitalzibaldone.net/paragraph/p2052_1
2385,p2052_2,paragraph,"2052,2",https://digitalzibaldone.net/paragraph/p2052_2
2386,p2052_3,paragraph,"2052,3",https://digitalzibaldone.net/paragraph/p2052_3
2387,p2053_1,paragraph,"2053,1",https://digitalzibaldone.net/paragraph/p2053_1
2388,p2053_2,paragraph,"2053,2",https://digitalzibaldone.net/paragraph/p2053_2
2389,p2054_1,paragraph,"2054,1",https://digitalzibaldone.net/paragraph/p2054_1
2390,p2054_2,paragraph,"2054,2",https://digitalzibaldone.net/paragraph/p2054_2
2391,p2056_1,paragraph,"2056,1",https://digitalzibaldone.net/paragraph/p2056_1
2392,p2057_1,paragraph,"2057,1",https://digitalzibaldone.net/paragraph/p2057_1
2393,p2057_2,paragraph,"2057,2",https://digitalzibaldone.net/paragraph/p2057_2
2394,p2059_1,paragraph,"2059,1",https://digitalzibaldone.net/paragraph/p2059_1
2395,p2060_1,paragraph,"2060,1",https://digitalzibaldone.net/paragraph/p2060_1
2396,p2062_1,paragraph,"2062,1",https://digitalzibaldone.net/paragraph/p2062_1
2397,p2063_1,paragraph,"2063,1",https://digitalzibaldone.net/paragraph/p2063_1
2398,p2065_1,paragraph,"2065,1",https://digitalzibaldone.net/paragraph/p2065_1
2399,p2067_1,paragraph,"2067,1",https://digitalzibaldone.net/paragraph/p2067_1
2400,p2068_1,paragraph,"2068,1",https://digitalzibaldone.net/paragraph/p2068_1
2401,p2069_1,paragraph,"2069,1",https://digitalzibaldone.net/paragraph/p2069_1
2402,p2071_1,paragraph,"2071,1",https://digitalzibaldone.net/paragraph/p2071_1
2403,p2073_1,paragraph,"2073,1",https://digitalzibaldone.net/paragraph/p2073_1
2404,p2074_1,paragraph,"2074,1",https://digitalzibaldone.net/paragraph/p2074_1
2405,p2075_1,paragraph,"2075,1",https://digitalzibaldone.net/paragraph/p2075_1
2406,p2076_1,paragraph,"2076,1",https://digitalzibaldone.net/paragraph/p2076_1
2407,p2076_2,paragraph,"2076,2",https://digitalzibaldone.net/paragraph/p2076_2
2408,p2078_1,paragraph,"2078,1",https://digitalzibaldone.net/paragraph/p2078_1
2409,p2079_1,paragraph,"2079,1",https://digitalzibaldone.net/paragraph/p2079_1
2410,p2079_2,paragraph,"2079,2",https://digitalzibaldone.net/paragraph/p2079_2
2411,p2080_1,paragraph,"2080,1",https://digitalzibaldone.net/paragraph/p2080_1
2412,p2083_1,paragraph,"2083,1",https://digitalzibaldone.net/paragraph/p2083_1
2413,p2085_1,paragraph,"2085,1",https://digitalzibaldone.net/paragraph/p2085_1
2414,p2085_2,paragraph,"2085,2",https://digitalzibaldone.net/paragraph/p2085_2
2415,p2087_1,paragraph,"2087,1",https://digitalzibaldone.net/paragraph/p2087_1
2416,p2087_2,paragraph,"2087,2",https://digitalzibaldone.net/paragraph/p2087_2
2417,p2088_1,paragraph,"2088,1",https://digitalzibaldone.net/paragraph/p2088_1
2418,p2089_1,paragraph,"2089,1",https://digitalzibaldone.net/paragraph/p2089_1
2419,p2090_1,paragraph,"2090,1",https://digitalzibaldone.net/paragraph/p2090_1
2420,p2091_1,paragraph,"2091,1",https://digitalzibaldone.net/paragraph/p2091_1
2421,p2093_1,paragraph,"2093,1",https://digitalzibaldone.net/paragraph/p2093_1
2422,p2093_2,paragraph,"2093,2",https://digitalzibaldone.net/paragraph/p2093_2
2423,p2095_1,paragraph,"2095,1",https://digitalzibaldone.net/paragraph/p2095_1
2424,p2095_2,paragraph,"2095,2",https://digitalzibaldone.net/paragraph/p2095_2
2425,p2096_1,paragraph,"2096,1",https://digitalzibaldone.net/paragraph/p2096_1
2426,p2097_1,paragraph,"2097,1",https://digitalzibaldone.net/paragraph/p2097_1
2427,p2097_2,paragraph,"2097,2",https://digitalzibaldone.net/paragraph/p2097_2
2428,p2098_1,paragraph,"2098,1",https://digitalzibaldone.net/paragraph/p2098_1
2429,p2100_1,paragraph,"2100,1",https://digitalzibaldone.net/paragraph/p2100_1
2430,p2101_1,paragraph,"2101,1",https://digitalzibaldone.net/paragraph/p2101_1
2431,p2102_1,paragraph,"2102,1",https://digitalzibaldone.net/paragraph/p2102_1
2432,p2103_1,paragraph,"2103,1",https://digitalzibaldone.net/paragraph/p2103_1
2433,p2103_2,paragraph,"2103,2",https://digitalzibaldone.net/paragraph/p2103_2
2434,p2105_1,paragraph,"2105,1",https://digitalzibaldone.net/paragraph/p2105_1
2435,p2106_1,paragraph,"2106,1",https://digitalzibaldone.net/paragraph/p2106_1
2436,p2106_2,paragraph,"2106,2",https://digitalzibaldone.net/paragraph/p2106_2
2437,p2107_1,paragraph,"2107,1",https://digitalzibaldone.net/paragraph/p2107_1
2438,p2110_1,paragraph,"2110,1",https://digitalzibaldone.net/paragraph/p2110_1
2439,p2112_1,paragraph,"2112,1",https://digitalzibaldone.net/paragraph/p2112_1
2440,p2114_1,paragraph,"2114,1",https://digitalzibaldone.net/paragraph/p2114_1
2441,p2115_1,paragraph,"2115,1",https://digitalzibaldone.net/paragraph/p2115_1
2442,p2116_1,paragraph,"2116,1",https://digitalzibaldone.net/paragraph/p2116_1
2443,p2116_2,paragraph,"2116,2",https://digitalzibaldone.net/paragraph/p2116_2
2444,p2117_1,paragraph,"2117,1",https://digitalzibaldone.net/paragraph/p2117_1
2445,p2118_1,paragraph,"2118,1",https://digitalzibaldone.net/paragraph/p2118_1
2446,p2118_2,paragraph,"2118,2",https://digitalzibaldone.net/paragraph/p2118_2
2447,p2120_1,paragraph,"2120,1",https://digitalzibaldone.net/paragraph/p2120_1
2448,p2122_1,paragraph,"2122,1",https://digitalzibaldone.net/paragraph/p2122_1
2449,p2122_2,paragraph,"2122,2",https://digitalzibaldone.net/paragraph/p2122_2
2450,p2123_1,paragraph,"2123,1",https://digitalzibaldone.net/paragraph/p2123_1
2451,p2124_1,paragraph,"2124,1",https://digitalzibaldone.net/paragraph/p2124_1
2452,p2125_1,paragraph,"2125,1",https://digitalzibaldone.net/paragraph/p2125_1
2453,p2126_1,paragraph,"2126,1",https://digitalzibaldone.net/paragraph/p2126_1
2454,p2127_1,paragraph,"2127,1",https://digitalzibaldone.net/paragraph/p2127_1
2455,p2128_1,paragraph,"2128,1",https://digitalzibaldone.net/paragraph/p2128_1
2456,p2130_1,paragraph,"2130,1",https://digitalzibaldone.net/paragraph/p2130_1
2457,p2130_2,paragraph,"2130,2",https://digitalzibaldone.net/paragraph/p2130_2
2458,p2132_1,paragraph,"2132,1",https://digitalzibaldone.net/paragraph/p2132_1
2459,p2134_1,paragraph,"2134,1",https://digitalzibaldone.net/paragraph/p2134_1
2460,p2135_1,paragraph,"2135,1",https://digitalzibaldone.net/paragraph/p2135_1
2461,p2136_1,paragraph,"2136,1",https://digitalzibaldone.net/paragraph/p2136_1
2462,p2136_2,paragraph,"2136,2",https://digitalzibaldone.net/paragraph/p2136_2
2463,p2138_1,paragraph,"2138,1",https://digitalzibaldone.net/paragraph/p2138_1
2464,p2138_2,paragraph,"2138,2",https://digitalzibaldone.net/paragraph/p2138_2
2465,p2139_1,paragraph,"2139,1",https://digitalzibaldone.net/paragraph/p2139_1
2466,p2140_1,paragraph,"2140,1",https://digitalzibaldone.net/paragraph/p2140_1
2467,p2141_1,paragraph,"2141,1",https://digitalzibaldone.net/paragraph/p2141_1
2468,p2142_1,paragraph,"2142,1",https://digitalzibaldone.net/paragraph/p2142_1
2469,p2143_1,paragraph,"2143,1",https://digitalzibaldone.net/paragraph/p2143_1
2470,p2145_1,paragraph,"2145,1",https://digitalzibaldone.net/paragraph/p2145_1
2471,p2146_1,paragraph,"2146,1",https://digitalzibaldone.net/paragraph/p2146_1
2472,p2146_2,paragraph,"2146,2",https://digitalzibaldone.net/paragraph/p2146_2
2473,p2148_1,paragraph,"2148,1",https://digitalzibaldone.net/paragraph/p2148_1
2474,p2149_1,paragraph,"2149,1",https://digitalzibaldone.net/paragraph/p2149_1
2475,p2150_1,paragraph,"2150,1",https://digitalzibaldone.net/paragraph/p2150_1
2476,p2150_2,paragraph,"2150,2",https://digitalzibaldone.net/paragraph/p2150_2
2477,p2151_1,paragraph,"2151,1",https://digitalzibaldone.net/paragraph/p2151_1
2478,p2152_1,paragraph,"2152,1",https://digitalzibaldone.net/paragraph/p2152_1
2479,p2152_2,paragraph,"2152,2",https://digitalzibaldone.net/paragraph/p2152_2
2480,p2153_1,paragraph,"2153,1",https://digitalzibaldone.net/paragraph/p2153_1
2481,p2153_2,paragraph,"2153,2",https://digitalzibaldone.net/paragraph/p2153_2
2482,p2154_1,paragraph,"2154,1",https://digitalzibaldone.net/paragraph/p2154_1
2483,p2155_1,paragraph,"2155,1",https://digitalzibaldone.net/paragraph/p2155_1
2484,p2155_2,paragraph,"2155,2",https://digitalzibaldone.net/paragraph/p2155_2
2485,p2155_3,paragraph,"2155,3",https://digitalzibaldone.net/paragraph/p2155_3
2486,p2155_4,paragraph,"2155,4",https://digitalzibaldone.net/paragraph/p2155_4
2487,p2156_1,paragraph,"2156,1",https://digitalzibaldone.net/paragraph/p2156_1
2488,p2157_1,paragraph,"2157,1",https://digitalzibaldone.net/paragraph/p2157_1
2489,p2159_1,paragraph,"2159,1",https://digitalzibaldone.net/paragraph/p2159_1
2490,p2161_1,paragraph,"2161,1",https://digitalzibaldone.net/paragraph/p2161_1
2491,p2161_2,paragraph,"2161,2",https://digitalzibaldone.net/paragraph/p2161_2
2492,p2162_1,paragraph,"2162,1",https://digitalzibaldone.net/paragraph/p2162_1
2493,p2164_1,paragraph,"2164,1",https://digitalzibaldone.net/paragraph/p2164_1
2494,p2165_1,paragraph,"2165,1",https://digitalzibaldone.net/paragraph/p2165_1
2495,p2166_1,paragraph,"2166,1",https://digitalzibaldone.net/paragraph/p2166_1
2496,p2170_1,paragraph,"2170,1",https://digitalzibaldone.net/paragraph/p2170_1
2497,p2171_1,paragraph,"2171,1",https://digitalzibaldone.net/paragraph/p2171_1
2498,p2172_1,paragraph,"2172,1",https://digitalzibaldone.net/paragraph/p2172_1
2499,p2172_2,paragraph,"2172,2",https://digitalzibaldone.net/paragraph/p2172_2
2500,p2173_1,paragraph,"2173,1",https://digitalzibaldone.net/paragraph/p2173_1
2501,p2173_2,paragraph,"2173,2",https://digitalzibaldone.net/paragraph/p2173_2
2502,p2173_3,paragraph,"2173,3",https://digitalzibaldone.net/paragraph/p2173_3
2503,p2176_1,paragraph,"2176,1",https://digitalzibaldone.net/paragraph/p2176_1
2504,p2176_2,paragraph,"2176,2",https://digitalzibaldone.net/paragraph/p2176_2
2505,p2177_1,paragraph,"2177,1",https://digitalzibaldone.net/paragraph/p2177_1
2506,p2178_1,paragraph,"2178,1",https://digitalzibaldone.net/paragraph/p2178_1
2507,p2180_1,paragraph,"2180,1",https://digitalzibaldone.net/paragraph/p2180_1
2508,p2180_2,paragraph,"2180,2",https://digitalzibaldone.net/paragraph/p2180_2
2509,p2181_1,paragraph,"2181,1",https://digitalzibaldone.net/paragraph/p2181_1
2510,p2182_1,paragraph,"2182,1",https://digitalzibaldone.net/paragraph/p2182_1
2511,p2184_1,paragraph,"2184,1",https://digitalzibaldone.net/paragraph/p2184_1
2512,p2186_1,paragraph,"2186,1",https://digitalzibaldone.net/paragraph/p2186_1
2513,p2187_1,paragraph,"2187,1",https://digitalzibaldone.net/paragraph/p2187_1
2514,p2191_1,paragraph,"2191,1",https://digitalzibaldone.net/paragraph/p2191_1
2515,p2192_1,paragraph,"2192,1",https://digitalzibaldone.net/paragraph/p2192_1
2516,p2194_1,paragraph,"2194,1",https://digitalzibaldone.net/paragraph/p2194_1
2517,p2194_2,paragraph,"2194,2",https://digitalzibaldone.net/paragraph/p2194_2
2518,p2195_1,paragraph,"2195,1",https://digitalzibaldone.net/paragraph/p2195_1
2519,p2195_2,paragraph,"2195,2",https://digitalzibaldone.net/paragraph/p2195_2
